transaction_id,amount,transaction_time,location_id,merchant_id,device_id,customer_age,customer_gender,transaction_category,num_prev_transactions,credit_score,fraud
292,12.147640032105503,59602,974,47,4165,46,M,Grocery,671,372,0
556,21.394424283190272,-5835,103,171,7539,64,F,Grocery,70,723,0
239,60.10137816905086,20893,516,233,1933,38,M,Fuel,470,797,1
191,16.596256238798777,27651,104,299,4267,78,F,Electronics,793,414,0
401,7.345974356367401,23512,544,209,8996,57,F,Fuel,822,669,1
193,10.920058607829706,15664,437,446,5416,76,F,Electronics,732,587,0
84,27.771183179724645,70165,260,304,5631,17,F,Fuel,570,738,0
123,5.3285824152531776,55182,852,378,3165,57,F,Electronics,844,593,0
305,7.836789594045051,8303,174,183,3905,25,M,Clothing,124,816,0
122,6.684505778870586,80209,406,216,8663,35,M,Restaurant,500,574,0
222,7.690866153302526,50419,233,212,6232,60,M,Fuel,278,707,0
148,11.409707340884022,29940,893,83,8996,36,F,Restaurant,785,389,0
113,27.900868432086384,73300,679,374,6027,33,M,Grocery,172,404,0
110,14.50086845897557,22033,395,119,9518,30,F,Grocery,103,746,0
689,4.619621392998198,34610,533,307,777,49,F,Grocery,786,608,0
435,16.02258218671805,4465,855,214,3358,83,F,Grocery,106,554,0
821,18.022542890919944,67918,622,240,5463,61,M,Grocery,-7,729,0
797,12.812178749283596,74616,695,292,3688,21,F,Grocery,826,387,0
872,5.105139423622248,3698,234,313,9760,81,M,Restaurant,897,459,0
147,19.81503964314129,35015,744,403,3192,22,M,Restaurant,368,822,0
871,7.598417438506431,69830,295,278,9904,78,M,Fuel,807,428,0
96,4.177223159671925,27191,324,433,6095,24,F,Fuel,681,381,0
43,3.1605292292180316,72443,16,313,6382,34,M,Clothing,596,757,0
139,14.996370381712083,3397,354,43,3137,34,F,Electronics,423,563,0
772,12.91948126577591,31806,873,108,8480,69,F,Restaurant,828,403,0
774,9.771577225777747,13135,837,435,2582,44,M,Fuel,417,680,0
758,28.49773565688924,34776,113,100,3848,76,F,Electronics,625,528,0
730,10.834485734972267,29300,794,113,3817,47,M,Restaurant,785,503,0
413,34.44153901597882,64668,540,397,2388,41,M,Electronics,905,537,1
77,27.033072366255578,22758,153,222,3165,53,M,Clothing,464,548,0
733,24.645750888113483,31175,103,342,8040,51,F,Grocery,970,678,0
137,4.9387156473168226,10935,779,364,5233,77,M,Restaurant,261,688,0
653,16.114275412466345,45247,681,351,3806,24,M,Fuel,68,332,0
73,20.5609388110324,68615,195,492,7846,83,F,Clothing,647,355,0
247,2.227247610900273,-2427,986,252,295,41,F,Restaurant,956,515,0
365,29.645857942188673,32786,31,425,9962,45,M,Fuel,138,641,0
319,21.227444480971243,70012,220,481,5945,32,M,Electronics,905,325,1
76,5.864860637440343,83162,414,209,7083,46,M,Clothing,535,472,0
455,28.757102484777334,16149,762,230,3491,61,M,Clothing,881,739,0
117,12.101111640008062,62179,833,30,1807,80,F,Electronics,384,589,0
62,17.20253921323144,59450,438,499,2188,63,F,Clothing,189,640,0
328,4.147849174213894,63257,363,20,2619,60,M,Grocery,854,424,0
350,15.54940526065067,4716,620,73,5627,76,F,Clothing,451,429,0
706,40.370176246175745,36716,126,84,2973,78,M,Fuel,461,797,0
363,28.84755046639762,20828,726,489,207,30,M,Restaurant,757,403,0
154,28.282863031081458,47630,951,89,4479,51,F,Electronics,197,706,0
502,10.021550299111231,55465,265,390,2033,67,F,Grocery,498,789,0
100,10.930267616340569,20593,798,309,9604,37,M,Electronics,289,834,0
-46,65.85013864509972,85046,444,4,6856,56,M,Restaurant,709,529,0
11,37.093793172825485,37885,899,317,8838,65,M,Grocery,953,495,0
902,14.437314024772013,45535,290,82,3902,49,F,Electronics,895,599,0
673,25.893105914648153,21864,194,29,6798,79,F,Electronics,610,676,0
846,4.195912144959241,71097,178,49,2188,51,F,Electronics,336,724,1
239,27.51013072708071,58658,588,30,616,74,M,Clothing,869,396,0
711,18.136913997338997,63820,227,226,9969,38,F,Electronics,717,604,0
281,30.944147291367464,75550,178,46,8616,46,F,Clothing,902,616,0
792,40.21488142681336,18743,307,204,8955,88,F,Clothing,816,556,0
156,10.579263864109953,18082,218,258,9962,62,F,Clothing,478,403,0
605,6.453215042305996,43193,84,283,9713,76,M,Clothing,844,567,0
774,4.536751766178349,37208,788,499,6048,37,M,Clothing,421,613,0
385,107.24797225230813,36573,23,390,6328,46,F,Electronics,736,818,0
523,7.89151770450955,62806,720,88,4248,73,M,Restaurant,806,766,0
353,44.38879063985096,21384,678,483,5389,63,F,Clothing,691,514,0
207,10.456886974807375,33416,235,17,5952,64,M,Clothing,768,686,0
39,10.055444653798363,19113,818,376,2776,53,M,Electronics,498,647,0
685,9.720635862087603,77197,557,75,4595,34,M,Electronics,505,503,0
679,14.096304658566915,34789,845,302,8691,25,M,Restaurant,929,362,0
725,3.315996521894048,68393,529,372,3962,32,M,Electronics,506,560,1
345,12.342345320279408,13581,797,79,1095,48,M,Fuel,824,579,0
825,31.71318406940235,1746,822,84,5308,78,M,Restaurant,319,808,1
160,16.147824492677113,71294,296,224,505,84,F,Electronics,676,559,0
28,13.567418757801427,38580,516,54,4638,80,M,Electronics,551,728,0
315,124.18982205680089,66922,558,154,6034,53,F,Clothing,835,394,0
583,13.926692358029435,32485,820,154,7244,43,M,Clothing,822,483,0
816,3.2360979517445205,13872,854,421,8849,35,M,Electronics,380,776,0
455,-1.226843868412736,41290,990,46,4252,53,M,Clothing,588,754,0
328,11.378781966494584,75379,313,46,5489,31,F,Fuel,718,568,0
165,18.908686997354554,35805,68,210,1518,27,M,Restaurant,823,622,0
178,17.881097807334818,3194,127,118,6319,28,F,Clothing,397,790,0
643,11.878067534797715,64727,881,274,4638,48,F,Clothing,898,496,0
415,18.82721042637421,16879,659,83,4391,20,F,Restaurant,965,497,0
36,19.782364015603324,48456,124,402,161,73,F,Restaurant,882,726,0
792,11.418920673286767,46506,622,160,4888,60,M,Fuel,564,741,0
145,-0.1573399250594072,35001,450,379,9041,74,M,Clothing,310,602,0
386,9.835863828072647,82564,382,393,2106,32,F,Restaurant,1041,481,0
87,9.462251051834887,25364,281,352,6798,55,F,Electronics,494,807,0
259,35.44029782200158,56402,692,174,4568,82,M,Restaurant,865,690,0
153,26.42911334306769,27189,260,326,7297,68,M,Fuel,727,625,0
847,22.88598363397292,19306,193,59,2576,63,M,Fuel,452,358,0
49,85.61257972348432,71577,647,418,2701,69,M,Fuel,779,672,0
447,18.47129030978747,13446,822,280,7070,82,F,Electronics,583,749,1
296,40.58075514532723,37368,825,351,2104,56,M,Restaurant,151,850,0
453,8.35802928309158,22491,676,156,1362,50,F,Grocery,845,393,0
528,24.551980207610868,69056,450,15,616,28,F,Electronics,791,772,0
837,90.1889742823336,63623,476,242,8663,43,M,Electronics,855,673,0
818,149.90595453963002,31315,116,331,2588,72,M,Restaurant,78,749,0
-52,56.35128877532087,73017,907,289,2846,77,F,Fuel,727,775,0
173,11.125687205995257,21651,201,59,5315,29,F,Fuel,947,359,0
398,14.498237626066292,13739,661,418,5448,24,F,Clothing,945,423,0
-17,6.6959304267158695,16667,957,12,6752,35,M,Electronics,984,623,0
207,5.462626103907979,15838,915,401,7385,71,M,Grocery,411,686,0
732,31.910097550237406,2184,604,352,4427,83,M,Fuel,735,709,0
329,6.0761347626950055,40963,687,465,9733,40,M,Grocery,-8,791,0
68,11.722854741446222,59539,634,428,4995,82,M,Electronics,437,598,1
151,15.515271537766967,68216,191,419,7385,84,M,Electronics,773,256,0
609,11.358180908862025,5385,751,320,5781,78,M,Electronics,127,506,1
104,12.686256459619578,21838,553,214,957,53,F,Clothing,703,364,0
121,5.042429766790825,82244,84,428,9041,20,M,Electronics,487,786,0
130,-2.102471197095033,64316,354,149,1009,64,M,Restaurant,572,264,0
840,-4.519142820834958,15058,84,240,1631,68,M,Clothing,772,725,0
133,2.142592856883823,60366,856,482,3358,72,F,Grocery,858,758,0
361,7.139710720809343,52804,183,390,7375,39,M,Grocery,810,461,0
-31,1.6165625100073164,60681,866,446,9422,48,M,Clothing,178,363,0
869,30.59566173593118,29224,893,369,3073,39,F,Grocery,180,605,0
43,7.08072922068367,25549,704,412,6616,82,F,Grocery,386,337,0
766,50.22677741140805,77749,771,271,7001,68,M,Fuel,305,419,0
118,8.196240911524807,21784,613,422,9134,40,M,Clothing,534,286,0
358,-3.5090300925551237,40124,347,2,72,33,F,Fuel,999,322,0
554,-3.1996279906996126,72207,659,203,5040,73,F,Clothing,457,678,0
820,1.0157479981489743,27461,520,460,6687,82,M,Restaurant,605,412,0
540,1.745474358278031,36525,30,79,147,77,M,Clothing,476,439,0
134,20.73522080832799,-2397,8,235,8264,72,M,Grocery,595,492,0
788,13.64856018794308,40816,467,385,3164,70,F,Fuel,831,666,0
167,-0.5358724904134426,89042,227,134,1630,27,M,Electronics,954,603,0
176,15.146409263992659,65696,914,26,6066,40,F,Electronics,858,800,0
655,2.4564328447867485,72228,949,278,7546,47,F,Grocery,426,425,0
233,7.9092325898015226,8732,928,59,6035,38,M,Clothing,949,397,0
632,29.56120003303821,29827,286,493,7428,65,M,Electronics,171,409,0
-30,10.763971860226237,26768,974,182,3723,76,M,Clothing,369,637,0
281,20.781017835746734,37092,629,464,7787,25,M,Fuel,895,553,0
67,11.001285738949747,63442,535,478,1696,38,M,Clothing,508,453,0
550,13.313445561805448,67496,618,285,9992,71,F,Electronics,206,479,0
686,99.13329241277414,79990,377,100,4928,75,M,Electronics,115,529,0
220,11.571556433412336,58714,194,279,6220,26,M,Electronics,895,866,0
163,15.455351579245972,78265,302,403,4006,81,F,Fuel,459,734,0
745,17.155261046945842,41737,825,324,9962,64,M,Grocery,830,358,0
496,11.567056285615369,18349,303,294,3613,34,M,Fuel,889,733,0
271,85.80874359626861,29826,419,217,2762,25,F,Grocery,671,755,0
648,27.62358152560154,65025,188,73,4486,35,F,Clothing,724,659,0
138,29.738068071221946,61159,533,475,2867,25,M,Restaurant,882,747,0
223,5.965196753222462,21800,681,256,9117,48,F,Restaurant,676,322,0
583,36.68855402905749,11297,664,112,2582,48,F,Fuel,606,793,0
477,71.43128204781593,66583,333,406,4648,30,M,Grocery,393,360,0
39,18.410194383027836,18675,27,321,349,17,F,Grocery,895,443,0
26,2.049594212246392,14403,362,59,7830,41,F,Restaurant,923,628,0
601,37.715072950442206,17543,770,65,2441,55,F,Electronics,860,639,0
857,0.8290392545795875,78267,254,483,2963,80,M,Electronics,330,360,1
186,0.9777148129163677,61253,601,298,4898,44,M,Grocery,364,345,0
487,14.895080100667066,35802,74,405,2905,82,M,Electronics,841,392,1
210,8.975259865598336,75570,508,91,6325,32,F,Clothing,795,491,0
99,25.603635201305956,14324,438,1,3933,41,F,Clothing,282,353,0
-47,2.35048537945554,62914,300,209,9134,32,M,Grocery,840,696,0
585,14.028845881919397,41001,120,248,4486,80,M,Clothing,82,552,0
452,4.498684842882124,41715,822,477,3263,61,M,Electronics,482,668,0
147,2.828895210069863,62900,685,441,2764,70,M,Fuel,715,742,0
387,18.801300175946455,42525,196,443,7241,89,M,Electronics,792,574,0
464,4.346979780568775,36493,393,138,8379,26,M,Fuel,335,375,0
498,11.011639663679611,34335,165,83,5367,67,M,Clothing,762,564,0
350,10.353144324398224,69093,921,104,4730,24,F,Clothing,324,651,0
105,8.019501700101682,32693,16,44,3137,16,F,Electronics,899,838,0
113,33.91815385703641,81310,257,26,8829,35,M,Fuel,438,796,0
9,8.12065806089667,74689,434,149,2218,28,M,Restaurant,728,443,0
259,13.770415269853135,69182,899,52,6140,23,M,Grocery,825,601,0
225,31.570076325195448,79842,327,421,603,38,M,Clothing,829,255,0
355,4.232455726471775,62998,386,166,9117,74,M,Restaurant,245,689,0
171,0.786954056495329,21609,776,247,5510,35,M,Clothing,836,530,0
832,8.825829635416689,36106,739,8,1648,32,M,Grocery,169,495,0
122,13.111115355959454,14687,399,83,4486,63,M,Restaurant,916,726,0
341,10.71871882346255,32162,648,59,207,46,M,Restaurant,258,708,0
389,32.073134380575816,28239,806,321,9422,87,M,Clothing,815,703,0
64,130.95901983039272,84281,990,334,8961,42,F,Clothing,414,742,0
87,26.847576838107265,26715,630,318,7324,40,M,Restaurant,103,653,0
780,8.488751205729244,73062,905,16,6130,40,M,Fuel,712,397,0
338,30.130900959591735,20557,930,331,2033,25,M,Fuel,417,806,0
123,9.58710722584439,74626,551,405,9289,30,F,Clothing,72,820,0
134,8.95557505691096,70735,467,12,6975,18,M,Grocery,318,448,0
164,-2.408183371225725,65956,435,175,2045,48,M,Clothing,844,804,0
-26,12.599537808384351,64646,806,74,9222,50,M,Restaurant,874,287,0
509,13.378095651068511,22936,542,239,9766,40,M,Electronics,717,662,0
641,4.271662870677561,22148,622,272,8182,43,F,Fuel,689,497,0
479,59.38946112305672,46642,455,407,6306,67,M,Fuel,107,542,0
153,5.945741941719286,32758,666,224,4842,31,F,Electronics,80,548,0
564,8.35232610088177,31930,79,362,699,20,M,Grocery,185,684,0
322,7.886038909796519,28330,421,28,7539,31,F,Electronics,361,509,0
241,3.283584112943938,6970,91,181,7070,80,F,Electronics,5,677,0
615,24.00936346331639,32759,944,248,8469,87,M,Clothing,967,492,0
106,3.4827662958893235,8105,485,127,3415,18,F,Clothing,516,653,0
219,37.13074945382726,47578,204,397,6973,85,M,Grocery,858,571,0
40,26.456466955653077,25937,573,169,2383,25,F,Clothing,879,356,0
63,18.425507167553427,34696,887,290,1849,76,M,Grocery,878,583,0
245,1.5604785020906462,10894,222,462,3701,47,M,Electronics,667,540,0
124,21.97478340746786,35047,800,311,6929,76,M,Grocery,362,517,0
698,16.761075927808413,56718,194,28,6975,65,F,Electronics,752,372,0
485,11.27904899599316,10148,445,199,2045,38,M,Fuel,422,548,0
50,12.970213928317431,30249,233,112,923,83,F,Grocery,673,614,0
672,13.692116083916764,63232,214,236,6170,60,F,Clothing,710,532,0
461,3.8844345760816097,21084,446,109,7740,41,F,Clothing,317,751,0
915,14.928317878239248,72011,266,349,809,89,M,Restaurant,443,460,0
657,27.074393459397783,4963,734,456,4590,42,M,Grocery,253,750,0
157,10.680629876949048,27158,445,169,9766,78,F,Fuel,191,379,0
684,0.727552114045471,42218,833,405,1720,73,M,Grocery,363,280,0
500,10.085520681248632,33857,787,308,6112,58,M,Grocery,544,367,0
128,-2.550639513347747,8766,407,409,1446,19,F,Fuel,812,784,0
-22,29.06034866616175,4093,695,96,6616,81,M,Restaurant,747,721,0
100,67.8774625345561,54091,683,439,7025,35,M,Electronics,867,572,0
433,34.92879896085099,54885,289,361,271,29,M,Clothing,542,539,0
755,-4.224197922290465,27543,196,143,7428,50,F,Electronics,588,352,0
166,9.921427143684852,41539,429,342,651,77,F,Clothing,251,712,0
285,36.675951062966135,-1030,362,312,7985,40,F,Restaurant,148,741,1
20,188.28794820831922,30646,63,216,4006,62,M,Electronics,827,497,0
313,20.487617810988716,68215,139,94,2548,74,M,Clothing,856,744,0
330,4.905403802090865,66075,758,171,166,36,M,Fuel,649,619,0
356,-2.703852958278336,14335,408,318,2331,27,F,Fuel,215,717,0
115,12.6175136878516,35368,654,273,1506,50,M,Grocery,583,727,0
144,10.07807787264018,29817,833,385,6902,48,M,Clothing,708,582,0
82,10.05466095968924,41094,262,428,2855,49,F,Grocery,196,755,0
132,5.114630183671213,24733,887,84,1004,40,F,Restaurant,280,406,0
505,34.5749548263769,13301,673,368,9760,58,M,Grocery,386,506,0
936,12.338464208693765,72343,850,279,7227,83,F,Grocery,332,474,0
29,91.61372588345154,34378,846,241,9448,57,M,Electronics,686,595,0
5,10.725118022444777,8219,659,405,7390,51,F,Grocery,387,528,0
180,15.094262447028495,42582,796,283,1448,43,F,Electronics,497,308,0
48,28.598561836843665,70558,325,173,1135,81,F,Grocery,684,374,0
644,6.297968397335146,63075,190,138,8691,75,F,Restaurant,698,291,0
381,18.40807978998071,19899,260,283,9733,43,M,Clothing,443,710,0
-67,127.2621653568925,61799,254,440,1630,80,M,Restaurant,227,412,0
374,-2.0466352772482868,6164,268,190,7693,38,M,Restaurant,630,495,0
490,13.288524421561286,70542,913,214,6297,30,M,Electronics,182,490,0
555,34.37428928823192,68679,273,390,269,56,F,Fuel,503,346,0
656,5.188959788576598,38335,301,475,1263,27,F,Fuel,671,619,0
397,143.46368083195955,16330,375,399,250,87,M,Electronics,854,453,0
-18,35.196565519178364,23020,313,258,3941,73,F,Clothing,313,681,0
332,48.22241200621396,14353,695,188,4178,51,F,Restaurant,814,453,0
336,5.254203361992022,24218,833,109,6140,27,F,Restaurant,60,582,0
98,3.6041192094716443,19150,494,248,1252,76,M,Restaurant,548,469,0
35,18.204520378118332,61340,380,190,1943,36,M,Restaurant,725,533,0
567,19.38906192218456,12298,695,22,9519,79,M,Fuel,680,814,1
248,4.599095754496502,33794,188,59,2963,75,M,Restaurant,1037,586,0
730,33.14327649915729,27811,867,374,9108,53,M,Clothing,530,634,0
890,3.8770899235630107,56485,930,401,4018,53,M,Restaurant,465,655,0
344,18.487278824194785,60260,520,242,5992,29,M,Grocery,898,750,1
303,5.975727590872241,35961,482,41,4385,62,M,Clothing,380,769,0
689,14.518417015587126,75336,869,44,8313,44,M,Grocery,606,495,0
327,0.3271392745610342,11076,824,311,269,33,M,Grocery,939,369,0
675,21.55383634111042,39156,763,342,5058,46,M,Restaurant,540,576,0
376,10.347764218630537,61994,69,59,7505,19,F,Grocery,548,485,0
10,14.55741016354471,39192,126,28,6772,86,M,Clothing,704,496,0
306,9.195566626429372,79623,227,216,349,52,F,Restaurant,612,707,0
697,11.872605814583334,14410,170,462,6325,74,M,Fuel,612,703,0
530,37.934963812834354,75372,74,331,7973,37,M,Grocery,848,530,0
519,33.169431134904656,18245,260,362,9449,82,F,Electronics,903,401,0
323,17.616027610792095,5380,744,114,2595,79,M,Clothing,822,387,0
267,26.929778212682628,1668,674,24,4758,67,M,Grocery,487,516,0
330,7.731203226370696,53332,453,432,5331,73,F,Electronics,648,420,0
204,125.016631249506,76162,417,290,227,62,M,Fuel,350,680,0
138,9.329213689406995,69323,420,126,7207,70,F,Electronics,45,698,1
388,9.009182268722565,14080,779,489,9580,85,M,Fuel,304,359,0
231,11.477602966047055,70874,981,65,3130,75,M,Restaurant,242,791,0
13,31.49269191137867,8476,856,383,7610,33,M,Restaurant,23,391,0
267,34.99046500552701,4054,450,423,4553,32,M,Electronics,824,742,0
841,35.92921275953249,36951,407,25,447,35,M,Fuel,827,547,0
774,1.8006454262824665,69412,87,352,986,63,F,Restaurant,660,321,0
175,4.565756758863898,73909,533,436,2562,75,M,Clothing,472,827,0
147,23.54989304029148,12321,262,273,7176,55,M,Fuel,652,640,0
353,25.409241731523565,13572,737,24,5165,84,M,Restaurant,926,401,0
362,13.237788123111253,8152,65,379,5553,76,F,Clothing,795,781,0
574,6.645986341612005,39247,508,5,6161,58,M,Grocery,130,379,0
22,21.710036479052278,35979,764,68,616,89,M,Clothing,442,724,0
822,26.37907243053899,47092,58,126,3522,28,F,Fuel,496,812,0
587,-6.175322002619705,38788,892,416,4842,29,M,Fuel,567,418,0
915,23.189849182111598,70945,864,339,6034,84,M,Grocery,45,274,0
275,10.975389863574899,48770,376,187,2829,79,F,Fuel,338,660,0
670,29.57512441291356,66828,41,282,6079,42,M,Clothing,217,722,0
788,20.739178717352367,47176,378,13,6382,33,F,Grocery,353,420,0
926,15.213900244401291,29794,862,336,2069,26,M,Clothing,352,811,0
99,2.531751416807568,54706,165,283,1450,62,F,Clothing,351,579,0
447,38.99152516572638,63894,533,272,5367,75,F,Restaurant,715,417,0
114,47.342556737391654,44085,20,488,7610,62,F,Fuel,133,380,0
184,2.4942039090131463,72747,348,492,61,75,F,Clothing,440,446,0
883,21.448568544009728,56090,657,495,8398,86,M,Grocery,657,556,0
516,51.952285548583156,71011,771,412,955,76,M,Fuel,-26,423,0
106,59.13558435845913,72719,436,222,2864,73,M,Electronics,442,570,0
44,11.066815198657364,6628,284,327,7550,31,M,Fuel,544,766,0
830,61.89710882350565,58106,992,210,9992,70,M,Clothing,746,346,0
862,-0.8186065538091203,32481,432,188,9498,20,F,Fuel,231,419,0
206,29.223356260552123,45723,140,349,5463,45,M,Restaurant,742,588,0
806,20.122815277183967,11140,934,321,4459,68,F,Grocery,1030,773,0
700,19.756459484697277,5719,178,57,3971,28,M,Grocery,949,793,0
355,37.40400777434086,4460,955,68,3355,50,F,Grocery,22,759,0
187,17.571244021758936,3222,588,55,7567,43,M,Clothing,62,754,0
732,10.254442082018581,56428,992,140,5870,65,M,Clothing,857,416,0
83,3.462065302714219,67631,431,266,9448,84,F,Grocery,810,271,0
772,29.68141620866925,70997,194,334,9257,49,F,Restaurant,809,360,0
781,8.310810258653564,49123,366,214,6137,53,F,Fuel,691,647,0
67,24.839061795026705,11822,165,323,6080,91,M,Fuel,788,791,0
226,31.94050957492372,10887,821,68,6095,70,M,Grocery,791,406,0
584,11.75649011299933,21111,636,244,5870,65,F,Clothing,684,766,0
774,8.028228280116814,78392,127,310,3646,48,M,Electronics,240,761,0
339,4.428734118423149,12596,363,73,1448,75,M,Grocery,857,422,0
888,1.7719961293325532,29788,670,176,2218,85,F,Electronics,366,611,0
